# ccx tau_xx tau_yy tau_zz cp yplus
0.752376 -2.17008e-05 -4.79066e-06 1.42428e-25 -0.447167 0.709662
0.77048 -2.0644e-05 -4.70293e-06 -3.63099e-20 -0.42384 0.692801
0.789082 -1.97271e-05 -4.60409e-06 1.34615e-25 -0.39782 0.677899
0.808215 -1.89885e-05 -4.51793e-06 3.4261e-20 -0.37307 0.665755
0.827917 -1.83297e-05 -4.46721e-06 1.77794e-36 -0.348481 0.654735
0.848248 -1.70878e-05 -4.30173e-06 -4.2267e-42 -0.325599 0.632748
0.869255 -1.61312e-05 -4.18339e-06 1.71475e-36 -0.290053 0.615358
0.890973 -1.43724e-05 -3.82745e-06 5.98749e-20 -0.26813 0.581446
0.913482 -1.4401e-05 -3.93183e-06 5.75868e-20 -0.213957 0.582494
0.936945 -9.75093e-06 -2.79891e-06 5.49037e-20 -0.231735 0.479931
0.961563 -1.60134e-05 -4.64448e-06 -9.92715e-26 -0.0813783 0.614894
0.987092 2.61428e-06 7.46223e-07 9.68397e-20 -0.337159 0.238996
0.0260118 -4.93412e-05 2.5162e-05 5.02774e-21 -1.02645 1.07753
0.0278765 -4.88062e-05 2.49038e-05 0 -0.979699 1.06889
0.0297852 -5.77034e-05 2.88203e-05 4.78544e-21 -0.972846 1.15681
0.0317451 -6.05134e-05 2.95687e-05 -9.35137e-21 -0.991634 1.1832
0.0337593 -5.74556e-05 2.76753e-05 -2.73302e-37 -0.984967 1.15217
0.0358222 -5.76473e-05 2.76352e-05 -2.18787e-24 -0.972057 1.1512
0.0379306 -6.62955e-05 3.13096e-05 4.27657e-24 -0.972476 1.23047
0.0400923 -6.33351e-05 2.89235e-05 -2.09796e-24 -1.02571 1.20382
0.0423089 -5.83401e-05 2.67769e-05 -8.426e-21 -0.982634 1.15402
0.0445712 -6.48865e-05 2.92915e-05 8.2608e-21 -0.99792 1.21329
0.0468792 -6.73101e-05 2.99447e-05 2.93874e-39 -1.02335 1.23468
0.049241 -6.53486e-05 2.85509e-05 1.94049e-24 -1.04032 1.21627
0.0516536 -6.49234e-05 2.82986e-05 7.80136e-21 -1.04059 1.21034
0.0541096 -7.45358e-05 3.20427e-05 0 -1.05572 1.29371
0.0566216 -7.10105e-05 2.90739e-05 -7.52473e-21 -1.13782 1.26508
0.0591928 -6.24424e-05 2.54319e-05 7.42376e-21 -1.09506 1.18648
0.0618136 -6.67175e-05 2.6762e-05 1.24162e-37 -1.10565 1.22365
0.0644836 -7.27563e-05 2.87235e-05 7.1533e-21 -1.12772 1.27638
0.0672093 -6.84965e-05 2.60309e-05 -7.03899e-21 -1.17977 1.23982
0.0699884 -6.48193e-05 2.46665e-05 -1.46937e-39 -1.14555 1.205
0.0728125 -7.34293e-05 2.75139e-05 -1.23393e-27 -1.17092 1.27998
0.0756894 -7.39058e-05 2.67896e-05 -6.70799e-21 -1.22847 1.28477
0.0786243 -6.89988e-05 2.44102e-05 8.06976e-25 -1.23071 1.24183
0.0816101 -6.91702e-05 2.43336e-05 -6.50901e-21 -1.23573 1.24183
0.0846419 -8.188e-05 2.83805e-05 2.93874e-39 -1.25182 1.34891
0.0877365 -7.4601e-05 2.37856e-05 6.30296e-21 -1.3765 1.29065
0.0908949 -6.38251e-05 2.04283e-05 -7.61161e-25 -1.28239 1.19378
0.0941007 -7.37615e-05 2.30692e-05 -6.13412e-21 -1.3142 1.28094
0.0973585 -7.757e-05 2.34977e-05 0 -1.35783 1.31365
0.100677 -7.10487e-05 2.03746e-05 1.46937e-39 -1.39473 1.25832
0.104052 -6.80782e-05 1.94767e-05 5.88506e-21 -1.35864 1.23082
0.107474 -8.10805e-05 2.27942e-05 5.79537e-21 -1.38141 1.34146
0.110956 -7.6698e-05 1.97585e-05 -6.97857e-25 -1.48875 1.30631
0.114501 -6.69788e-05 1.68862e-05 5.65854e-21 -1.42378 1.22092
0.118096 -7.36485e-05 1.82518e-05 6.80366e-25 -1.43662 1.27881
0.121743 -8.1806e-05 1.94659e-05 5.50138e-21 -1.476 1.34745
0.125456 -7.16962e-05 1.52197e-05 -2.93874e-39 -1.55211 1.26264
0.129233 -6.43802e-05 1.3676e-05 -1.07281e-20 -1.45789 1.19604
0.133059 -7.84907e-05 1.63166e-05 5.28817e-21 -1.48394 1.31932
0.136941 -7.52241e-05 1.40787e-05 -5.22194e-21 -1.57188 1.29209
0.140884 -6.6847e-05 1.19845e-05 -6.31372e-25 -1.51671 1.21796
0.144877 -7.29854e-05 1.28866e-05 5.10339e-21 -1.5191 1.27175
0.148923 -8.15609e-05 1.35435e-05 -5.04007e-21 -1.56142 1.34409
0.153037 -7.04941e-05 9.6508e-06 -3.67342e-40 -1.63764 1.24978
0.157214 -6.20268e-05 8.4623e-06 -6.00821e-25 -1.52984 1.17203
0.161438 -8.06733e-05 1.0759e-05 -4.85833e-21 -1.54403 1.33595
0.16572 -7.21243e-05 7.10158e-06 -4.80427e-21 -1.6815 1.26287
0.170061 -5.61311e-05 4.98154e-06 2.91155e-25 -1.54334 1.11396
0.174461 -6.53851e-05 5.67325e-06 2.349e-21 -1.52803 1.2019
0.178919 -6.87777e-05 5.06877e-06 2.32441e-21 -1.56065 1.23225
0.18343 -5.95918e-05 3.08657e-06 0 -1.56105 1.14638
0.187991 -5.47294e-05 2.77221e-06 2.78474e-25 -1.48647 1.09848
0.192607 -7.06921e-05 3.56264e-06 2.24797e-21 -1.46638 1.24841
0.197284 -5.96796e-05 5.77505e-07 -2.77811e-22 -1.59597 1.14538
0.202013 -4.50511e-05 3.21728e-07 -2.69683e-25 -1.41134 0.995418
0.206788 -5.85171e-05 4.88195e-07 -2.28556e-38 -1.4138 1.13447
0.21162 -5.38021e-05 -7.93141e-07 -1.07845e-21 -1.44765 1.08688
0.216509 -4.29409e-05 -1.2995e-06 -1.29029e-38 -1.367 0.970705
0.221445 -4.42732e-05 -1.33047e-06 7.91574e-38 -1.30666 0.985857
0.226429 -4.70287e-05 -1.68129e-06 2.02964e-38 -1.2915 1.016
0.231471 -4.11391e-05 -2.11743e-06 -1.26675e-25 -1.27241 0.949909
0.236565 -3.79241e-05 -1.98309e-06 6.28458e-26 -1.19694 0.912406
0.241702 -4.10961e-05 -2.10567e-06 9.35231e-26 -1.17236 0.950089
