# ccx tau_xx tau_yy tau_zz cp yplus
0.0230904 -4.59243e-05 2.31536e-05 -3.36451e-24 -0.162424 2.96972
0.0227712 -4.62029e-05 2.34045e-05 1.66983e-24 -0.1599 2.98562
0.0224578 -4.67338e-05 2.38162e-05 -5.87747e-39 -0.157405 3.01007
0.0221503 -4.75577e-05 2.44182e-05 4.16265e-22 -0.154841 3.04438
0.0218485 -4.87074e-05 2.52354e-05 -4.07213e-22 -0.152089 3.08947
0.0215524 -5.02172e-05 2.63038e-05 1.97702e-22 -0.149045 3.1463
0.0212618 -5.21482e-05 2.76603e-05 -1.91986e-22 -0.145699 3.21627
0.0209767 -5.45402e-05 2.93021e-05 7.18737e-25 -0.141968 3.29968
0.0206968 -5.72833e-05 3.12125e-05 1.76143e-22 -0.137177 3.39303
0.0204222 -6.04078e-05 3.35073e-05 3.35426e-22 -0.131185 3.49658
0.0201527 -6.47032e-05 3.6147e-05 3.11834e-25 -0.127566 3.62481
0.0198881 -6.98531e-05 3.7878e-05 -8.8471e-27 -0.125538 3.76111
0.0196285 -7.0968e-05 3.86898e-05 -1.44993e-22 -0.100324 3.80762
0.0193737 -7.089e-05 4.43923e-05 6.69195e-26 -0.0559894 3.85228
0.0929482 -3.43795e-05 -3.51624e-06 -1.10203e-39 -0.391641 1.7166
0.106153 -3.14134e-05 -2.91007e-06 -3.07926e-24 -0.339926 1.63324
0.119369 -3.23867e-05 -2.80272e-06 3.08307e-24 -0.337368 1.6505
0.132598 -3.11354e-05 -2.22319e-06 -6.32144e-21 -0.336341 1.60828
0.145838 -2.94487e-05 -1.79484e-06 1.57039e-37 -0.316372 1.55707
0.159087 -2.85314e-05 -1.4749e-06 -3.09665e-24 -0.302498 1.52631
0.172342 -2.69074e-05 -1.10758e-06 -6.34737e-21 -0.287287 1.47648
0.185602 -2.58789e-05 -9.77381e-07 3.17628e-21 -0.261372 1.44532
0.198862 -2.5905e-05 -9.5774e-07 3.18434e-21 -0.247744 1.44406
0.212124 -2.57483e-05 -9.18804e-07 -3.18239e-21 -0.237173 1.43788
0.225387 -2.55525e-05 -8.89003e-07 -3.10901e-24 -0.227664 1.43085
0.23865 -2.54544e-05 -8.78181e-07 -3.18451e-21 -0.220192 1.42678
0.251913 -2.55629e-05 -8.95232e-07 1.55504e-24 -0.214678 1.42875
0.265176 -2.57727e-05 -9.01307e-07 3.18658e-21 -0.213016 1.43336
0.278439 -2.58414e-05 -8.75982e-07 3.18528e-21 -0.212913 1.43383
0.291703 -2.59366e-05 -8.38317e-07 -6.37107e-21 -0.212883 1.43497
0.304968 -2.57045e-05 -7.30246e-07 -1.14637e-30 -0.215175 1.42662
0.318235 -2.52586e-05 -6.32729e-07 -3.18704e-21 -0.212081 1.41265
0.331502 -2.50971e-05 -5.6465e-07 3.18785e-21 -0.209538 1.40684
0.34477 -2.49555e-05 -4.88348e-07 -3.18841e-21 -0.207936 1.40166
0.358039 -2.4595e-05 -4.00526e-07 -1.59458e-21 -0.205768 1.39038
0.371309 -2.43604e-05 -3.5164e-07 -1.595e-21 -0.200924 1.38298
0.384579 -2.43942e-05 -3.07924e-07 3.19113e-21 -0.198719 1.38327
0.397849 -2.41856e-05 -2.38205e-07 -1.55798e-24 -0.197608 1.37669
0.41112 -2.39872e-05 -1.99387e-07 -7.96667e-22 -0.193602 1.3706
0.424391 -2.41315e-05 -1.63851e-07 -7.9827e-22 -0.191885 1.37436
0.437662 -2.38729e-05 -7.36544e-08 3.98972e-22 -0.192818 1.36661
0.450933 -2.34621e-05 -1.44729e-08 -9.97698e-23 -0.187787 1.35465
0.464205 -2.34465e-05 3.55214e-08 4.66352e-42 -0.184896 1.35417
0.477476 -2.30776e-05 1.1641e-07 7.98393e-22 -0.183656 1.34356
0.490747 -2.2738e-05 1.51638e-07 -1.59722e-21 -0.176967 1.33385
0.504018 -2.28226e-05 1.8552e-07 -7.98678e-22 -0.174015 1.33661
0.517288 -2.26432e-05 2.44719e-07 -1.59746e-21 -0.172512 1.33176
0.530559 -2.23376e-05 2.87962e-07 5.11983e-38 -0.168073 1.32325
0.543829 -2.23299e-05 3.32625e-07 3.44383e-41 -0.164258 1.32361
0.557098 -2.19154e-05 4.13367e-07 1.59736e-21 -0.163127 1.31217
0.570366 -2.1406e-05 4.48754e-07 -3.19732e-21 -0.155032 1.29769
0.583634 -2.13121e-05 4.88545e-07 3.19867e-21 -0.150046 1.29575
0.596902 -2.10126e-05 5.33786e-07 -3.19834e-21 -0.145665 1.28771
0.610168 -2.06976e-05 5.6065e-07 -3.19903e-21 -0.138922 1.27909
0.623434 -2.05935e-05 5.93495e-07 -2.27651e-37 -0.133408 1.277
0.636699 -2.02998e-05 6.43911e-07 -3.19835e-21 -0.129043 1.26933
0.649963 -1.97604e-05 6.86422e-07 -3.20079e-21 -0.122069 1.25399
0.663225 -1.92865e-05 7.2039e-07 -3.20338e-21 -0.113584 1.2405
0.676485 -1.88263e-05 7.66028e-07 1.56395e-24 -0.10514 1.22754
0.689744 -1.79036e-05 8.03662e-07 -3.1291e-24 -0.0956742 1.19942
0.702999 -1.69391e-05 8.00337e-07 -1.28232e-20 -0.0800262 1.16866
0.716253 -1.6135e-05 7.93984e-07 -6.41605e-21 -0.0655334 1.14251
0.729506 -1.5188e-05 7.4806e-07 7.17465e-43 -0.0485249 1.11
0.74276 -1.45307e-05 6.76879e-07 -6.42702e-21 -0.0300987 1.08637
0.756015 -1.40544e-05 5.96762e-07 -2.66302e-28 -0.0142628 1.0685
0.769274 -1.36581e-05 5.00191e-07 3.21796e-21 0.00169263 1.05274
0.782536 -1.32421e-05 3.77918e-07 -3.21603e-21 0.0154066 1.03513
0.795802 -1.34242e-05 2.21066e-07 -3.21639e-21 0.0305538 1.03861
0.809072 -1.3962e-05 7.39896e-08 3.14101e-24 0.0366512 1.0551
0.822342 -1.42857e-05 -1.16132e-07 -6.28159e-24 0.0425774 1.06203
0.835612 -1.49358e-05 -3.35831e-07 3.1401e-24 0.0458146 1.07933
0.848876 -1.59058e-05 -5.87941e-07 3.21126e-21 0.0445216 1.10564
0.862131 -1.70477e-05 -8.94137e-07 3.13779e-24 0.0386099 1.13494
0.875375 -1.83769e-05 -1.24295e-06 -6.42607e-21 0.0284421 1.16745
0.888602 -1.98525e-05 -1.63578e-06 3.13451e-24 0.0129584 1.20142
0.901811 -2.16316e-05 -2.08355e-06 -1.28331e-20 -0.00701011 1.24089
0.914998 -2.34567e-05 -2.59254e-06 3.1299e-24 -0.0351254 1.27757
0.92816 -2.64141e-05 -3.2423e-06 1.27991e-20 -0.0660982 1.339
0.941292 -2.90125e-05 -4.0227e-06 -1.27817e-20 -0.121045 1.38344
0.954401 -3.66708e-05 -5.02342e-06 6.23475e-24 -0.167088 1.54092
0.967488 -3.10496e-05 -5.1775e-06 1.27179e-20 -0.317709 1.40157
0.98051 -6.86604e-05 -1.10264e-05 -2.19303e-37 -0.220652 2.00922
0.993498 -5.58776e-05 6.50622e-06 6.04938e-21 -1.11492 2.16748
0.0145217 -0.000116859 -8.5946e-05 -9.40956e-22 -1.06632 4.12726
0.0152842 -8.52709e-05 -5.43859e-05 3.4743e-23 -0.956171 3.42263
0.0161528 -8.58677e-05 -5.17743e-05 -6.52719e-27 -0.958969 3.37924
0.0171419 -9.99013e-05 -5.84537e-05 -3.74472e-21 -1.03101 3.60261
0.01827 -0.000155007 -9.77857e-05 1.58539e-21 -1.09663 4.50925
0.0196355 -0.000127774 -6.1179e-05 -1.53704e-21 -1.61615 3.74122
0.0212977 -8.482e-06 4.81025e-06 -1.17549e-38 -1.30955 0.893828
0.0232178 -1.94019e-06 4.33935e-06 4.76198e-21 -1.07226 0.576174
0.0254199 -8.75296e-06 -1.39494e-06 1.69712e-37 -1.08177 0.87858
0.0279424 2.0437e-05 7.31518e-06 3.69395e-21 -0.978264 1.35036
0.0307977 1.44151e-05 6.40971e-06 1.89399e-26 -0.814873 1.14743
0.034013 1.4065e-06 2.98425e-06 1.39592e-26 -0.700931 0.475408
0.0376124 -8.86675e-06 4.65546e-07 -2.05523e-23 -0.587504 0.860151
0.0416162 -2.09698e-05 -2.36161e-06 -4.68498e-21 -0.51825 1.33845
0.0460462 -2.87013e-05 -4.00534e-06 -4.25786e-21 -0.480934 1.57035
0.0509159 -3.03776e-05 -4.05575e-06 -3.90394e-21 -0.456504 1.61305
0.0562293 -3.13493e-05 -4.26399e-06 -1.41046e-23 -0.417801 1.64343
0.0620021 -3.64814e-05 -5.35953e-06 -6.50445e-24 -0.401359 1.77914
0.0683471 -3.48967e-05 -4.29706e-06 -6.05473e-21 -0.422972 1.73098
0.0752535 -3.16926e-05 -3.73917e-06 5.56751e-24 -0.372502 1.6538
0.0825844 -3.55644e-05 -4.49689e-06 5.40712e-21 -0.363896 1.75844
5.25652e-05 -3.9644e-06 -2.5743e-05 5.18498e-22 0.961082 1.52524
0.000157696 -4.13403e-06 -2.8899e-05 1.83671e-40 0.949678 1.60857
0.000262826 -5.66728e-06 -3.76717e-05 9.68872e-22 0.922853 1.83441
0.000380761 -7.91382e-06 -4.8428e-05 -9.23669e-22 0.886163 2.09281
0.000552073 -1.16944e-05 -5.00468e-05 -8.86401e-22 0.83688 2.17405
0.000763957 -1.22481e-05 -5.2294e-05 8.51602e-22 0.812547 2.21859
0.00097584 -1.49395e-05 -6.21941e-05 -7.34684e-40 0.76783 2.41939
0.00118772 -1.82446e-05 -7.32073e-05 2.30724e-23 0.706576 2.62538
0.00139961 -2.49508e-05 -9.98822e-05 -6.85254e-22 0.633576 3.06995
0.00168626 -3.60041e-05 -0.000101237 -4.10553e-23 0.472821 3.22136
0.00208866 -3.40175e-05 -7.65559e-05 3.43737e-27 0.436517 2.86514
0.00253206 -3.40002e-05 -7.0417e-05 -1.4196e-21 0.434799 2.7717
0.00297546 -4.10012e-05 -8.3157e-05 1.34738e-21 0.373358 3.02646
0.00342695 -5.05871e-05 -0.000101149 1.23288e-21 0.287258 3.35934
0.00391987 -5.33871e-05 -9.63249e-05 2.93874e-39 0.16827 3.33777
0.00444614 -5.24201e-05 -9.03281e-05 2.4057e-21 0.149653 3.26258
0.0049724 -6.12509e-05 -0.000102649 -1.40924e-26 0.0761845 3.50572
0.00549867 -7.20267e-05 -0.000116353 3.05082e-23 -0.0527436 3.76664
0.00602493 -0.00010297 -0.000171529 -3.43897e-21 -0.190664 4.5853
0.00665031 -0.000101918 -0.00013212 -2.69436e-23 -0.647118 4.19302
0.0073796 -6.11526e-05 -6.50842e-05 4.63809e-21 -0.417322 3.08938
0.00811367 -6.61777e-05 -6.52271e-05 -1.17549e-38 -0.414357 3.17231
0.00884775 -8.45203e-05 -8.37635e-05 0 -0.490037 3.62257
0.00958889 -0.000112562 -0.000115015 9.18355e-41 -0.582207 4.25124
0.0103832 -9.99521e-05 -9.0799e-05 -2.94428e-23 -0.821925 3.86331
0.0112237 -6.9286e-05 -5.44468e-05 3.66026e-23 -0.685147 3.15763
0.0120641 -7.61757e-05 -5.74574e-05 2.2609e-21 -0.693352 3.32165
0.0129046 -9.01016e-05 -6.70831e-05 -1.953e-21 -0.759201 3.64681
0.0137451 -0.000124221 -9.75905e-05 -2.93874e-39 -0.812388 4.38506
5.52157e-05 -1.22202e-07 -1.97372e-05 3.32727e-23 0.991583 1.28639
0.000164233 -2.91134e-07 -7.41936e-06 -6.132e-22 0.999702 0.839393
0.000270313 -5.53546e-07 -7.82697e-07 7.34684e-40 1.00333 0.287503
0.000386882 -1.10077e-06 6.26169e-06 -2.93874e-39 1.00071 0.859137
0.000547574 -2.32073e-06 1.20215e-05 -1.13416e-21 0.993624 1.21815
0.000738656 -3.29553e-06 1.74395e-05 -1.04688e-21 0.983327 1.53377
0.000926325 -4.34313e-06 2.30148e-05 -9.50919e-22 0.969184 1.83607
0.00111064 -5.55382e-06 2.94213e-05 -5.51013e-40 0.950887 2.15677
0.00129158 -7.71433e-06 3.59109e-05 -7.04683e-22 0.926353 2.47101
0.0014691 -8.70091e-06 5.04391e-05 3.16708e-27 0.895413 3.02386
0.00171893 -1.44385e-05 5.26053e-05 1.29434e-21 0.834264 2.96032
0.00205094 -1.72551e-05 4.65467e-05 5.87747e-39 0.821211 2.85731
0.00238716 -1.90821e-05 4.72645e-05 2.02313e-23 0.800946 2.97089
0.00271589 -2.13265e-05 5.22701e-05 -1.83591e-23 0.771334 3.20698
0.00303749 -2.43243e-05 5.7857e-05 5.34271e-22 0.736233 3.46165
0.00335213 -2.73263e-05 6.86359e-05 -4.94754e-22 0.695376 3.84696
0.003691 -3.07013e-05 7.19759e-05 -9.4298e-22 0.631338 3.82459
0.00405939 -3.23654e-05 6.66828e-05 -4.95327e-22 0.610115 3.75605
0.00442607 -3.40232e-05 6.55527e-05 -4.71196e-22 0.585473 3.81716
0.00478566 -3.6716e-05 6.89257e-05 -4.22047e-22 0.548878 3.99378
0.00513831 -4.03915e-05 7.43464e-05 3.82917e-22 0.506206 4.22672
0.00548413 -4.49501e-05 8.21821e-05 -1.1092e-23 0.456502 4.51992
0.00582327 -5.13149e-05 8.98469e-05 -6.03506e-22 0.390007 4.81889
0.00615741 -5.81282e-05 0.000114512 2.8664e-22 0.311216 5.42867
0.00654632 -6.21299e-05 0.000115241 -1.02728e-23 0.132311 4.55502
0.00698705 -5.50274e-05 7.22508e-05 1.40466e-23 0.19846 3.877
0.00741862 -4.96586e-05 5.64339e-05 -5.36762e-22 0.201428 3.55528
0.00784123 -5.02088e-05 5.49438e-05 -8.90352e-24 0.17722 3.57535
0.00825506 -5.42554e-05 5.70876e-05 5.41691e-22 0.160582 3.71845
0.00866029 -5.92873e-05 6.22543e-05 -8.81621e-39 0.142392 3.92376
0.00905711 -6.51456e-05 6.89684e-05 0 0.113385 4.16038
0.00944567 -7.24309e-05 8.03125e-05 0 0.0747002 4.4853
0.00983852 -7.71944e-05 9.3024e-05 4.09074e-22 0.00776341 4.45238
0.0102516 -7.05333e-05 7.96308e-05 7.61804e-24 -0.0406018 3.77545
0.0106724 -5.83713e-05 5.2327e-05 -6.34652e-22 -0.0275647 3.2784
0.0110849 -5.22577e-05 4.2158e-05 7.47366e-22 -0.032337 3.04827
0.0114893 -5.07807e-05 3.9217e-05 8.05105e-22 -0.0401537 3.00041
0.0118858 -5.26537e-05 3.90166e-05 7.78806e-22 -0.0422341 3.05303
0.0122744 -5.6304e-05 4.17163e-05 2.31909e-23 -0.0456371 3.17576
0.0126554 -6.0104e-05 4.60161e-05 3.34417e-22 -0.0531734 3.321
0.0130289 -6.41675e-05 5.07805e-05 6.40938e-22 -0.0649636 3.47504
0.0133951 -6.90529e-05 5.55714e-05 5.87747e-39 -0.0823186 3.63794
0.0137541 -7.52536e-05 6.24583e-05 -8.53584e-24 -0.105423 3.84073
0.0141115 -7.99491e-05 7.43361e-05 -2.76935e-22 -0.140434 3.83011
0.0144788 -7.21054e-05 6.67119e-05 6.77317e-22 -0.179443 3.14496
0.0148504 -5.5416e-05 4.02256e-05 -1.39168e-23 -0.17429 2.6535
0.0152152 -4.64577e-05 2.86346e-05 -5.46533e-22 -0.177862 2.37255
0.0155732 -4.21266e-05 2.3079e-05 6.6313e-22 -0.177821 2.23478
0.0159243 -4.05169e-05 1.98067e-05 -6.97734e-22 -0.173747 2.17262
0.016269 -4.0068e-05 1.88717e-05 2.17952e-23 -0.168594 2.15905
0.0166074 -4.02655e-05 1.93596e-05 1.34936e-21 -0.163474 2.17586
0.0169397 -4.07279e-05 2.0429e-05 6.67578e-22 -0.158971 2.20572
0.0172659 -4.1763e-05 2.17895e-05 1.29199e-21 -0.155607 2.25142
0.0175862 -4.34175e-05 2.33757e-05 -1.94601e-23 -0.153905 2.31178
0.0179008 -4.55545e-05 2.5301e-05 1.86772e-23 -0.153886 2.38497
0.0182096 -4.8118e-05 2.72122e-05 2.86078e-22 -0.155619 2.46406
0.0185127 -5.11512e-05 2.98259e-05 1.69531e-23 -0.158703 2.55455
0.0188104 -5.2511e-05 3.38041e-05 -1.66176e-23 -0.163349 2.65072
0.0191027 -5.88356e-05 1.96249e-05 2.38245e-22 -0.174868 2.64209
