# ccx tau_xx tau_yy tau_zz cp yplus
0.0230904 -7.49201e-05 4.00639e-05 -2.29227e-24 -0.194978 3.81587
0.0227712 -7.76459e-05 4.17695e-05 1.11065e-24 -0.189622 3.89428
0.0224578 -8.0617e-05 4.36154e-05 0 -0.18434 3.97774
0.0221503 -8.38224e-05 4.55974e-05 2.66311e-22 -0.179104 4.06575
0.0218485 -8.72496e-05 4.7712e-05 -2.57052e-22 -0.173893 4.15781
0.0215524 -9.08874e-05 4.99561e-05 1.23735e-22 -0.1687 4.25349
0.0212618 -9.47311e-05 5.23273e-05 -1.19756e-22 -0.163537 4.35244
0.0209767 -9.87667e-05 5.47714e-05 4.49147e-25 -0.158232 4.45374
0.0206968 -0.000102997 5.71453e-05 1.1087e-22 -0.152377 4.55574
0.0204222 -0.000107349 5.94458e-05 2.1385e-22 -0.145851 4.65731
0.0201527 -0.000111857 6.16533e-05 2.02231e-25 -0.13907 4.75903
0.0198881 -0.000116268 6.34981e-05 -8.5105e-27 -0.129301 4.85584
0.0196285 -0.000118713 6.50437e-05 -9.76939e-23 -0.104777 4.91767
0.0193737 -0.000120478 6.77279e-05 4.66327e-26 -0.0854743 4.96078
0.0929482 -2.88868e-05 -2.98985e-06 0 -0.365134 1.57332
0.106153 -2.70508e-05 -2.52269e-06 -3.0949e-24 -0.335809 1.51532
0.119369 -2.79165e-05 -2.40488e-06 3.09692e-24 -0.326186 1.53208
0.132598 -2.74097e-05 -1.96209e-06 -6.34596e-21 -0.325862 1.50875
0.145838 -2.62532e-05 -1.60395e-06 3.88648e-37 -0.310788 1.46993
0.159087 -2.56635e-05 -1.32795e-06 -3.10532e-24 -0.297991 1.44735
0.172342 -2.43698e-05 -1.00557e-06 -6.36282e-21 -0.285982 1.40491
0.185602 -2.33978e-05 -8.77059e-07 3.18324e-21 -0.262213 1.37407
0.198862 -2.34132e-05 -8.54966e-07 3.19104e-21 -0.246486 1.37265
0.212124 -2.33879e-05 -8.27504e-07 -3.18872e-21 -0.234513 1.3702
0.225387 -2.3351e-05 -8.07698e-07 -3.11476e-24 -0.224468 1.36765
0.23865 -2.33536e-05 -8.01246e-07 -3.18994e-21 -0.216374 1.36648
0.251913 -2.3532e-05 -8.19256e-07 1.55752e-24 -0.209698 1.37067
0.265176 -2.38271e-05 -8.29872e-07 3.19146e-21 -0.20659 1.37806
0.278439 -2.39922e-05 -8.11558e-07 3.18992e-21 -0.205755 1.38145
0.291703 -2.4187e-05 -7.81115e-07 -6.38013e-21 -0.20505 1.3856
0.304968 -2.41072e-05 -6.86095e-07 -7.53529e-30 -0.207585 1.38147
0.318235 -2.37474e-05 -5.94858e-07 -3.19105e-21 -0.205816 1.36962
0.331502 -2.35849e-05 -5.30871e-07 3.19176e-21 -0.203472 1.36369
0.34477 -2.34822e-05 -4.59986e-07 -3.19224e-21 -0.201728 1.35955
0.358039 -2.31849e-05 -3.77528e-07 -1.59643e-21 -0.200242 1.34983
0.371309 -2.29323e-05 -3.30756e-07 -1.5968e-21 -0.195883 1.34172
0.384579 -2.2951e-05 -2.89982e-07 3.19477e-21 -0.192973 1.34163
0.397849 -2.27953e-05 -2.24622e-07 -1.55972e-24 -0.191926 1.33643
0.41112 -2.25865e-05 -1.87548e-07 -7.97536e-22 -0.18832 1.32988
0.424391 -2.27209e-05 -1.53455e-07 -7.99147e-22 -0.185599 1.3335
0.437662 -2.25588e-05 -6.97359e-08 3.99396e-22 -0.186653 1.32837
0.450933 -2.21729e-05 -1.40037e-08 -9.98714e-23 -0.182746 1.31682
0.464205 -2.21452e-05 3.36463e-08 -2.51113e-42 -0.179339 1.31597
0.477476 -2.18397e-05 1.10186e-07 7.99187e-22 -0.17853 1.30694
0.490747 -2.14796e-05 1.42928e-07 -1.59877e-21 -0.172685 1.29632
0.504018 -2.15199e-05 1.74699e-07 -7.99471e-22 -0.168774 1.29781
0.517288 -2.13925e-05 2.31313e-07 -1.59903e-21 -0.167062 1.29437
0.530559 -2.10995e-05 2.71688e-07 -1.03722e-37 -0.163206 1.28597
0.543829 -2.10959e-05 3.14179e-07 -2.29589e-41 -0.158786 1.28644
0.557098 -2.07732e-05 3.92476e-07 1.59883e-21 -0.158094 1.27744
0.570366 -2.02711e-05 4.24797e-07 -3.20014e-21 -0.151272 1.26273
0.583634 -2.01358e-05 4.60897e-07 3.20153e-21 -0.145791 1.2594
0.596902 -1.98628e-05 5.04381e-07 -3.20119e-21 -0.141433 1.2519
0.610168 -1.95423e-05 5.28539e-07 -3.20184e-21 -0.135068 1.24279
0.623434 -1.94204e-05 5.58651e-07 -3.04306e-37 -0.129065 1.24001
0.636699 -1.91842e-05 6.08765e-07 -3.20114e-21 -0.124634 1.23388
0.649963 -1.87018e-05 6.50221e-07 -3.20346e-21 -0.118558 1.21986
0.663225 -1.82285e-05 6.80637e-07 -3.20599e-21 -0.110659 1.20592
0.676485 -1.78162e-05 7.25996e-07 1.56519e-24 -0.102453 1.19408
0.689744 -1.70062e-05 7.66188e-07 -3.13143e-24 -0.0944978 1.1689
0.702999 -1.6073e-05 7.61008e-07 -1.28321e-20 -0.0808019 1.13831
0.716253 -1.5279e-05 7.52782e-07 -6.42037e-21 -0.0671951 1.1117
0.729506 -1.43418e-05 7.06265e-07 -7.17465e-42 -0.0516459 1.07855
0.74276 -1.36455e-05 6.32788e-07 -6.43112e-21 -0.0338072 1.05267
0.756015 -1.31483e-05 5.54227e-07 -2.67754e-28 -0.0179797 1.0334
0.769274 -1.27716e-05 4.64005e-07 3.21996e-21 -0.00186781 1.01792
0.782536 -1.23377e-05 3.45568e-07 -3.21795e-21 0.0116867 0.999068
0.795802 -1.24144e-05 1.92856e-07 -3.21851e-21 0.0279741 0.998699
0.809072 -1.29118e-05 5.80909e-08 3.14304e-24 0.0363838 1.01457
0.822342 -1.33027e-05 -1.15734e-07 -6.28556e-24 0.0437462 1.02478
0.835612 -1.38737e-05 -3.18056e-07 3.14222e-24 0.0479017 1.04019
0.848876 -1.47463e-05 -5.60799e-07 3.21349e-21 0.0499691 1.06455
0.862131 -1.5909e-05 -8.47845e-07 3.13996e-24 0.0467534 1.09636
0.875375 -1.71867e-05 -1.17788e-06 -6.43071e-21 0.039367 1.12901
0.888602 -1.86257e-05 -1.5513e-06 3.13686e-24 0.0274421 1.16371
0.901811 -2.02825e-05 -1.97577e-06 -1.28433e-20 0.0108842 1.20161
0.914998 -2.21199e-05 -2.46831e-06 3.13257e-24 -0.0116793 1.2407
0.92816 -2.46862e-05 -3.07607e-06 1.28119e-20 -0.0387201 1.2946
0.941292 -2.72117e-05 -3.85252e-06 -1.27962e-20 -0.0811225 1.34014
0.954401 -3.44451e-05 -4.73803e-06 6.24104e-24 -0.114989 1.49356
0.967488 -2.96719e-05 -5.19951e-06 1.2723e-20 -0.261132 1.37109
0.98051 -7.14384e-05 -1.17703e-05 1.24162e-37 -0.107654 2.05074
0.993498 -6.53486e-05 8.27708e-06 6.05266e-21 -1.03535 2.34474
0.0145217 -0.000131121 -9.32364e-05 -9.01347e-22 -0.918816 4.3462
0.0152842 -0.000104966 -6.91721e-05 3.15213e-23 -0.840922 3.81278
0.0161528 -9.67438e-05 -6.08849e-05 -3.09016e-27 -0.83368 3.60861
0.0171419 -0.000106125 -6.31662e-05 -3.70905e-21 -0.882007 3.72282
0.01827 -0.000155607 -9.52554e-05 1.51674e-21 -0.880813 4.50191
0.0196355 -0.000163471 -7.44369e-05 -1.47119e-21 -1.4137 4.21332
0.0212977 -8.01563e-05 -1.75858e-05 -2.93874e-39 -1.23602 2.75896
0.0232178 -3.71246e-05 -5.74649e-06 4.0902e-21 -0.987364 1.85892
0.0254199 -3.74591e-05 -5.23771e-06 4.33464e-38 -0.989616 1.81614
0.0279424 -9.2789e-06 1.78667e-06 3.71781e-21 -0.884202 0.882077
0.0307977 5.66097e-07 3.09348e-06 1.55403e-26 -0.745481 0.456548
0.034013 -2.20741e-06 1.44972e-06 1.03e-26 -0.674353 0.443814
0.0376124 -4.38169e-06 9.71812e-07 -2.13182e-23 -0.584196 0.605593
0.0416162 -1.22916e-05 -9.23187e-07 -4.85275e-21 -0.514616 1.02175
0.0460462 -1.86225e-05 -2.35194e-06 -4.38609e-21 -0.471549 1.26322
0.0509159 -2.03304e-05 -2.5803e-06 -3.9998e-21 -0.448324 1.31853
0.0562293 -2.1532e-05 -2.75911e-06 -1.44009e-23 -0.410931 1.36082
0.0620021 -2.71121e-05 -3.89471e-06 -6.61588e-24 -0.383206 1.53295
0.0683471 -2.70886e-05 -3.37117e-06 -6.14317e-21 -0.400738 1.52482
0.0752535 -2.45136e-05 -2.85514e-06 5.63462e-24 -0.364085 1.45396
0.0825844 -2.83183e-05 -3.52826e-06 5.46307e-21 -0.344155 1.56858
5.25652e-05 -2.77132e-06 -1.96764e-05 5.35783e-22 0.995095 1.33221
0.000157696 -3.39374e-06 -2.3854e-05 1.83671e-40 0.984301 1.4617
0.000262826 -4.72179e-06 -3.17745e-05 1.00528e-21 0.9653 1.68484
0.000380761 -7.01928e-06 -4.20376e-05 -9.55711e-22 0.939554 1.95059
0.000552073 -1.02853e-05 -4.44247e-05 -9.11685e-22 0.895897 2.04795
0.000763957 -1.1095e-05 -4.77663e-05 8.75781e-22 0.87203 2.12025
0.00097584 -1.36441e-05 -5.70908e-05 0 0.836949 2.318
0.00118772 -1.66958e-05 -6.77563e-05 2.37964e-23 0.78837 2.52564
0.00139961 -2.38286e-05 -9.35525e-05 -7.03445e-22 0.739529 2.97371
0.00168626 -3.50211e-05 -9.62317e-05 -4.2175e-23 0.589718 3.14554
0.00208866 -3.51586e-05 -7.97279e-05 7.84248e-27 0.525598 2.92153
0.00253206 -3.39716e-05 -7.25048e-05 -1.42121e-21 0.514635 2.80521
0.00297546 -3.99836e-05 -8.22516e-05 1.36873e-21 0.469475 3.00676
0.00342695 -4.85077e-05 -9.70898e-05 1.25279e-21 0.403358 3.29184
0.00391987 -5.19802e-05 -9.35225e-05 2.93874e-39 0.281232 3.29053
0.00444614 -5.2155e-05 -9.01751e-05 2.41246e-21 0.251877 3.25892
0.0049724 -6.10998e-05 -0.000102614 -1.84275e-26 0.194461 3.50473
0.00549867 -7.21925e-05 -0.000117867 3.07867e-23 0.0938088 3.78715
0.00602493 -0.000102697 -0.000167938 -3.33668e-21 0.0207456 4.55132
0.00665031 -0.000117829 -0.000148518 -2.61468e-23 -0.473011 4.46684
0.0073796 -8.61015e-05 -9.80888e-05 4.02081e-21 -0.32312 3.73039
0.00811367 -7.91059e-05 -8.4205e-05 1.17549e-38 -0.309787 3.53943
0.00884775 -9.08242e-05 -9.3004e-05 0 -0.360481 3.78873
0.00958889 -0.000113621 -0.000114723 0 -0.426288 4.26057
0.0103832 -0.000113759 -0.000100566 -2.84995e-23 -0.684622 4.0961
0.0112237 -8.67442e-05 -7.04777e-05 3.30558e-23 -0.591361 3.55422
0.0120641 -8.67587e-05 -6.74854e-05 2.12651e-21 -0.587148 3.56594
0.0129046 -9.82638e-05 -7.40949e-05 -1.89276e-21 -0.629233 3.81852
0.0137451 -0.000129017 -9.95865e-05 0 -0.648808 4.45572
5.52157e-05 -1.51801e-07 -1.28961e-05 3.47212e-23 1.01407 1.03889
0.000164233 -4.07727e-07 -1.58256e-06 -6.33358e-22 1.01439 0.386935
0.000270313 -6.02119e-07 4.99162e-06 0 1.01275 0.731502
0.000386882 -1.53286e-06 1.07623e-05 -2.20405e-39 1.00824 1.12624
0.000547574 -3.03731e-06 1.60419e-05 -1.08532e-21 0.999071 1.40742
0.000738656 -4.13767e-06 2.13336e-05 -9.98459e-22 0.98795 1.69754
0.000926325 -5.33111e-06 2.71407e-05 -9.03102e-22 0.973108 1.99574
0.00111064 -6.81917e-06 3.3888e-05 -9.18355e-40 0.954421 2.31746
0.00129158 -8.96357e-06 4.11607e-05 -6.68729e-22 0.929608 2.64775
0.0014691 -1.06561e-05 5.5365e-05 3.85915e-27 0.902127 3.17399
0.00171893 -1.64416e-05 5.89732e-05 1.21981e-21 0.829839 3.13421
0.00205094 -1.86919e-05 5.18087e-05 5.5836e-38 0.808327 3.00919
0.00238716 -2.09554e-05 5.20007e-05 1.92304e-23 0.789507 3.11675
0.00271589 -2.34665e-05 5.65888e-05 -1.74617e-23 0.762824 3.34129
0.00303749 -2.65553e-05 6.24331e-05 5.12859e-22 0.729811 3.60036
0.00335213 -2.96734e-05 7.2663e-05 -4.73812e-22 0.693398 3.96612
0.003691 -3.33411e-05 7.62669e-05 -9.03393e-22 0.618472 3.94454
0.00405939 -3.4658e-05 7.06577e-05 -4.74657e-22 0.590634 3.87011
0.00442607 -3.68787e-05 7.00499e-05 -4.4967e-22 0.567067 3.95243
0.00478566 -3.99018e-05 7.36355e-05 -4.02278e-22 0.534599 4.13665
0.00513831 -4.36573e-05 7.92122e-05 3.66109e-22 0.495014 4.37166
0.00548413 -4.85013e-05 8.66176e-05 -1.06061e-23 0.447557 4.65452
0.00582327 -5.53406e-05 9.55455e-05 -5.8361e-22 0.386151 4.97996
0.00615741 -6.39445e-05 0.000118874 2.65532e-22 0.318204 5.57644
0.00654632 -8.29016e-05 0.000130592 -9.58127e-24 0.0869479 4.95796
0.00698705 -7.95492e-05 9.63421e-05 1.19598e-23 0.154417 4.53456
0.00741862 -7.28315e-05 8.33068e-05 -4.23954e-22 0.175293 4.30705
0.00784123 -6.82595e-05 7.82029e-05 -6.96861e-24 0.162598 4.21772
0.00825506 -6.64199e-05 7.60526e-05 4.54315e-22 0.13899 4.20795
0.00866029 -6.8368e-05 7.6668e-05 -2.93874e-39 0.113531 4.29095
0.00905711 -7.33854e-05 8.03549e-05 0 0.0834491 4.45854
0.00944567 -7.97323e-05 8.98848e-05 -2.93874e-39 0.0459578 4.73381
0.00983852 -8.67265e-05 9.97209e-05 3.79539e-22 -0.0359279 4.66118
0.0102516 -9.36185e-05 9.53484e-05 6.86342e-24 -0.095274 4.23469
0.0106724 -8.66352e-05 7.27702e-05 -5.26461e-22 -0.06551 3.93155
0.0110849 -7.83703e-05 6.37279e-05 5.82743e-22 -0.0554658 3.73226
0.0114893 -7.20846e-05 5.93398e-05 6.17373e-22 -0.0581723 3.61361
0.0118858 -6.82839e-05 5.66451e-05 6.25514e-22 -0.0665971 3.54924
0.0122744 -6.78112e-05 5.57962e-05 1.97287e-23 -0.0781035 3.55677
0.0126554 -6.99263e-05 5.67884e-05 2.95306e-22 -0.0914099 3.62658
0.0130289 -7.40161e-05 5.92633e-05 5.78017e-22 -0.106404 3.74355
0.0133951 -7.99162e-05 6.3537e-05 5.87747e-39 -0.124335 3.90451
0.0137541 -8.68929e-05 7.17552e-05 -7.74839e-24 -0.147359 4.12427
0.0141115 -9.1752e-05 8.12788e-05 -2.5173e-22 -0.196819 4.06531
0.0144788 -0.000100682 8.15196e-05 6.01704e-22 -0.243994 3.62102
0.0148504 -9.12494e-05 5.80136e-05 -1.15242e-23 -0.226277 3.33091
0.0152152 -7.97377e-05 4.69071e-05 -4.27423e-22 -0.212524 3.08359
0.0155732 -6.99995e-05 4.10467e-05 4.99619e-22 -0.205862 2.89769
0.0159243 -6.29576e-05 3.70636e-05 -5.17599e-22 -0.202132 2.76164
0.016269 -5.8268e-05 3.43415e-05 1.64186e-23 -0.200004 2.66903
0.0166074 -5.55662e-05 3.23896e-05 1.06559e-21 -0.199481 2.61407
0.0169397 -5.55031e-05 3.16114e-05 5.44386e-22 -0.200128 2.61561
0.0172659 -5.79342e-05 3.2232e-05 1.05943e-21 -0.201481 2.67379
0.0175862 -6.12353e-05 3.40526e-05 -1.58946e-23 -0.203918 2.75684
0.0179008 -6.48983e-05 3.6667e-05 1.51331e-23 -0.207726 2.85196
0.0182096 -6.89742e-05 3.97935e-05 2.29171e-22 -0.213451 2.95634
0.0185127 -7.33572e-05 4.33285e-05 1.35266e-23 -0.221487 3.06845
0.0188104 -7.95815e-05 4.58764e-05 -1.27703e-23 -0.231868 3.21503
0.0191027 -0.000102653 3.91202e-05 1.74805e-22 -0.24618 3.51656
